wavelength_um,diff_ppm,sign
7.006601803866808,-1.7540208318678197e-05,biosphere_suppressed
7.0770193226879,-2.761408904916607e-05,biosphere_suppressed
7.148144549338801,-4.5507465983973816e-05,biosphere_suppressed
7.21998459640144,-7.72893499743077e-05,biosphere_suppressed
7.292546647940396,-0.00013323140592547134,biosphere_suppressed
7.365837960221285,-0.0002289776675752364,biosphere_suppressed
7.4398658624364185,-0.00038242237496888265,biosphere_suppressed
7.514637757437701,-0.0005972049984848127,biosphere_suppressed
7.59016112247695,-0.0008309421154990559,biosphere_suppressed
7.666443509953598,-0.000992834186035907,biosphere_suppressed
7.743492548169969,-0.0010185734072365449,biosphere_suppressed
7.821315942094086,-0.0009268832345696865,biosphere_suppressed
7.899921474130201,-0.0007769080157231656,biosphere_suppressed
7.979317004897014,-0.000615685017692158,biosphere_suppressed
8.059510474013775,-0.0004677027418438229,biosphere_suppressed
8.140509900894214,-0.00034266111561009893,biosphere_suppressed
8.222323385548528,-0.00024271469465020346,biosphere_suppressed
8.30495910939335,-0.00016638263059576275,biosphere_suppressed
8.388425336069936,-0.00011048461146856425,biosphere_suppressed
8.47273041227051,-7.119638394215144e-05,biosphere_suppressed
8.557882768572938,-4.46935982836294e-05,biosphere_suppressed
8.64389092028382,-2.7543724172574002e-05,biosphere_suppressed
8.730763468289995,-1.6907208191696554e-05,biosphere_suppressed
8.81850909991866,-1.0592432772682514e-05,biosphere_suppressed
8.907136589806099,-7.010728950263001e-06,biosphere_suppressed
8.996654800775158,-5.076323759567458e-06,biosphere_suppressed
9.08707268472153,-4.087901288585272e-06,biosphere_suppressed
9.178399283508963,-3.616723006416578e-06,biosphere_suppressed
9.270643729873434,-3.4145641620852984e-06,biosphere_suppressed
9.36381524833646,-3.3452433854108676e-06,biosphere_suppressed
9.457923156127519,-3.3379710657754913e-06,biosphere_suppressed
9.552976864115825,-3.3578808142920025e-06,biosphere_suppressed
9.648985877751379,-3.388691766303964e-06,biosphere_suppressed
9.74595979801556,-3.4231943573104218e-06,biosphere_suppressed
9.8439083223812,-3.458327228145208e-06,biosphere_suppressed
9.942841245782365,-3.492841642582789e-06,biosphere_suppressed
10.042768461593834,-3.526225555106066e-06,biosphere_suppressed
10.143699962620468,-3.5582424970925786e-06,biosphere_suppressed
10.24564584209647,-3.588789695641026e-06,biosphere_suppressed
10.348616294694754,-3.617792572185863e-06,biosphere_suppressed
10.452621617546379,-3.6452183849178255e-06,biosphere_suppressed
10.557672211270308,-3.6710489439428784e-06,biosphere_suppressed
10.663778581013451,-3.6952769733034074e-06,biosphere_suppressed
10.770951337501211,-3.717904291988816e-06,biosphere_suppressed
10.87920119809854,-3.7389272620202973e-06,biosphere_suppressed
10.988538987881709,-3.758337697945535e-06,biosphere_suppressed
11.098975640720818,-3.776113771891687e-06,biosphere_suppressed
11.210522200373171,-3.7922291085124016e-06,biosphere_suppressed
11.323189821587698,-3.8066355045884848e-06,biosphere_suppressed
11.436989771220404,-3.819290213868953e-06,biosphere_suppressed
11.551933429361092,-3.830145033134613e-06,biosphere_suppressed
11.668032290471356,-3.839149030682165e-06,biosphere_suppressed
11.785297964534063,-3.846268555207644e-06,biosphere_suppressed
11.903742178214335,-3.851464498438872e-06,biosphere_suppressed
12.023376776032249,-3.854716851492412e-06,biosphere_suppressed
12.144213721547278,-3.856017428915948e-06,biosphere_suppressed
12.266265098554676,-3.855360773741268e-06,biosphere_suppressed
12.389543112293847,-3.8527577999047935e-06,biosphere_suppressed
12.514060090668908,-3.848234882752877e-06,biosphere_suppressed
12.639828485481447,-3.841832949547097e-06,biosphere_suppressed
12.766860873675764,-3.833607479464263e-06,biosphere_suppressed
12.895169958596531,-3.823622137133498e-06,biosphere_suppressed
13.024768571259173,-3.8119687815196812e-06,biosphere_suppressed
13.155669671632946,-3.798759280471131e-06,biosphere_suppressed
13.287886349936983,-3.7841073208255693e-06,biosphere_suppressed
13.421431827949283,-3.7681575122405775e-06,biosphere_suppressed
13.556319460328947,-3.751056283363141e-06,biosphere_suppressed
13.69256273595161,-3.732956429303158e-06,biosphere_suppressed
13.830175279258379,-3.714011654665228e-06,biosphere_suppressed
13.969170851618253,-3.694362021633424e-06,biosphere_suppressed
