wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
2.577584756117341,5119.092655154888,A,biosphere_off,1e-07,1.8e-06,0.0
2.6034899135899248,5122.401475971863,A,biosphere_off,1e-07,1.8e-06,0.0
2.6296554222234496,5124.95135377753,A,biosphere_off,1e-07,1.8e-06,0.0
2.6560838985905835,5126.719269338294,A,biosphere_off,1e-07,1.8e-06,0.0
2.6827779855609872,5127.682975776425,A,biosphere_off,1e-07,1.8e-06,0.0
2.709740352565603,5127.822186236679,A,biosphere_off,1e-07,1.8e-06,0.0
2.7369736958636,5127.121051799274,A,biosphere_off,1e-07,1.8e-06,0.0
2.764480738812002,5125.573408142313,A,biosphere_off,1e-07,1.8e-06,0.0
2.792264232138027,5123.193977091739,A,biosphere_off,1e-07,1.8e-06,0.0
2.8203269542141602,5120.042108197706,A,biosphere_off,1e-07,1.8e-06,0.0
2.8486717113359954,5116.2700054918305,A,biosphere_off,1e-07,1.8e-06,0.0
2.8773013380028654,5112.208926554778,A,biosphere_off,1e-07,1.8e-06,0.0
2.9062186972012944,5108.473776310175,A,biosphere_off,1e-07,1.8e-06,0.0
2.9354266806913007,5105.936903487756,A,biosphere_off,1e-07,1.8e-06,0.0
2.964928209295573,5105.314667316918,A,biosphere_off,1e-07,1.8e-06,0.0
2.9947262331915567,5106.583337288214,A,biosphere_off,1e-07,1.8e-06,0.0
3.0248237322064733,5109.027530497031,A,biosphere_off,1e-07,1.8e-06,0.0
3.055223716115305,5111.838322696196,A,biosphere_off,1e-07,1.8e-06,0.0
3.085929224941777,5114.467386935187,A,biosphere_off,1e-07,1.8e-06,0.0
3.1169433292623587,5116.620771135186,A,biosphere_off,1e-07,1.8e-06,0.0
3.1482691305133286,5118.153799080021,A,biosphere_off,1e-07,1.8e-06,0.0
3.179909761300916,5118.993102232112,A,biosphere_off,1e-07,1.8e-06,0.0
3.2118683857145673,5119.095905636656,A,biosphere_off,1e-07,1.8e-06,0.0
3.244148199643356,5118.431597790161,A,biosphere_off,1e-07,1.8e-06,0.0
3.2767524310955745,5116.974002628889,A,biosphere_off,1e-07,1.8e-06,0.0
3.3096843405215393,5114.698306652546,A,biosphere_off,1e-07,1.8e-06,0.0
3.342947221139635,5111.5798952113455,A,biosphere_off,1e-07,1.8e-06,0.0
3.3765443992656436,5107.593941437928,A,biosphere_off,1e-07,1.8e-06,0.0
3.4104792346453747,5102.715291079489,A,biosphere_off,1e-07,1.8e-06,0.0
3.444755120790646,5096.918496937565,A,biosphere_off,1e-07,1.8e-06,0.0
3.479375485318636,5090.178102875739,A,biosphere_off,1e-07,1.8e-06,0.0
3.5143437902946464,5082.470080573373,A,biosphere_off,1e-07,1.8e-06,0.0
3.5496635325783163,5073.779727726231,A,biosphere_off,1e-07,1.8e-06,0.0
3.5853382441733066,5064.146887835909,A,biosphere_off,1e-07,1.8e-06,0.0
3.621371492580506,5053.923381637897,A,biosphere_off,1e-07,1.8e-06,0.0
3.6577668811547834,5045.032480932175,A,biosphere_off,1e-07,1.8e-06,0.0
3.694528049465325,5043.501756367465,A,biosphere_off,1e-07,1.8e-06,0.0
3.731658673659598,5052.746307732375,A,biosphere_off,1e-07,1.8e-06,0.0
3.769162466830961,5066.575603497571,A,biosphere_off,1e-07,1.8e-06,0.0
3.8070431793899884,5080.733496960708,A,biosphere_off,1e-07,1.8e-06,0.0
3.845304599439499,5094.180366146321,A,biosphere_off,1e-07,1.8e-06,0.0
3.8839505531533853,5106.706518022662,A,biosphere_off,1e-07,1.8e-06,0.0
3.9229849051592245,5118.248183377742,A,biosphere_off,1e-07,1.8e-06,0.0
3.9624115589247433,5128.764634319528,A,biosphere_off,1e-07,1.8e-06,0.0
4.002234457148177,5138.218164740766,A,biosphere_off,1e-07,1.8e-06,0.0
4.0424575821525295,5146.571006588164,A,biosphere_off,1e-07,1.8e-06,0.0
4.083084956283825,5153.78490564047,A,biosphere_off,1e-07,1.8e-06,0.0
4.12412064231333,5159.821066183494,A,biosphere_off,1e-07,1.8e-06,0.0
4.1655687438438465,5164.640148612352,A,biosphere_off,1e-07,1.8e-06,0.0
4.207433405720065,5168.2022852070495,A,biosphere_off,1e-07,1.8e-06,0.0
4.249718814443062,5170.467105274915,A,biosphere_off,1e-07,1.8e-06,0.0
4.2924291985889464,5171.393767178083,A,biosphere_off,1e-07,1.8e-06,0.0
4.335568829231728,5170.941000418442,A,biosphere_off,1e-07,1.8e-06,0.0
4.379142020370417,5169.067168687686,A,biosphere_off,1e-07,1.8e-06,0.0
4.423153129360442,5165.730383969979,A,biosphere_off,1e-07,1.8e-06,0.0
4.467606557349374,5160.888757624649,A,biosphere_off,1e-07,1.8e-06,0.0
4.512506749717061,5154.501049668628,A,biosphere_off,1e-07,1.8e-06,0.0
4.557858196520153,5146.528574567616,A,biosphere_off,1e-07,1.8e-06,0.0
4.603665432941126,5136.941433699034,A,biosphere_off,1e-07,1.8e-06,0.0
4.649933039741793,5125.740973989396,A,biosphere_off,1e-07,1.8e-06,0.0
4.696665643721392,5113.047293962473,A,biosphere_off,1e-07,1.8e-06,0.0
4.743867918179263,5099.447130684848,A,biosphere_off,1e-07,1.8e-06,0.0
4.79154458338219,5087.1293526909485,A,biosphere_off,1e-07,1.8e-06,0.0
4.83970040703642,5080.874289399449,A,biosphere_off,1e-07,1.8e-06,0.0
4.888340204764454,5082.588288113724,A,biosphere_off,1e-07,1.8e-06,0.0
4.937468840586591,5088.221205686569,A,biosphere_off,1e-07,1.8e-06,0.0
4.987091227407362,5094.755400200689,A,biosphere_off,1e-07,1.8e-06,0.0
5.0372123275067935,5101.312635423265,A,biosphere_off,1e-07,1.8e-06,0.0
5.087837153036666,5107.709399002404,A,biosphere_off,1e-07,1.8e-06,0.0
5.138970766521724,5113.907642320429,A,biosphere_off,1e-07,1.8e-06,0.0
5.190618281365921,5119.8946594563995,A,biosphere_off,1e-07,1.8e-06,0.0
5.242784862363788,5125.66153061991,A,biosphere_off,1e-07,1.8e-06,0.0
5.29547572621689,5131.199713569623,A,biosphere_off,1e-07,1.8e-06,0.0
5.348696142055527,5136.500557281102,A,biosphere_off,1e-07,1.8e-06,0.0
5.402451431965629,5141.555233778803,A,biosphere_off,1e-07,1.8e-06,0.0
5.456746971520988,5146.35472410821,A,biosphere_off,1e-07,1.8e-06,0.0
5.511588190320801,5150.889811463017,A,biosphere_off,1e-07,1.8e-06,0.0
5.566980572532653,5155.151075886999,A,biosphere_off,1e-07,1.8e-06,0.0
5.622929657440922,5159.128889775962,A,biosphere_off,1e-07,1.8e-06,0.0
5.679441040000729,5162.813413952924,A,biosphere_off,1e-07,1.8e-06,0.0
5.736520371397416,5166.1945941915965,A,biosphere_off,1e-07,1.8e-06,0.0
5.794173359611696,5169.262158112677,A,biosphere_off,1e-07,1.8e-06,0.0
5.852405769990427,5172.00561241392,A,biosphere_off,1e-07,1.8e-06,0.0
5.911223425823182,5174.414240426762,A,biosphere_off,1e-07,1.8e-06,0.0
5.970632208924552,5176.477100023989,A,biosphere_off,1e-07,1.8e-06,0.0
6.03063806022236,5178.183021940632,A,biosphere_off,1e-07,1.8e-06,0.0
6.091246980351737,5179.520608621435,A,biosphere_off,1e-07,1.8e-06,0.0
6.1524650302552075,5180.478233784668,A,biosphere_off,1e-07,1.8e-06,0.0
6.214298331788772,5181.044043013111,A,biosphere_off,1e-07,1.8e-06,0.0
