wavelength_um,transit_depth,transit_depth_ppm,atmosphere,name,scenario
0.5,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.505025083542084,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5101006700133779,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5152272669767585,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5204053870961941,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5256355481880121,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5309182732726798,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5362540906271083,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5416435338374793,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5470871418526052,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5525854590378239,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5581390352294356,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5637484257896879,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5694141916623109,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5751368994286137,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5809171213641415,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5867554354959051,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5926524256601827,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.5986086815609051,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6046247988286257,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6107013790800849,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6168390299783716,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6230383652936904,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6293000049647389,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6356245751607024,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
0.6420127083438707,0.004995676958852505,4995.676958852505,C,Thin remnant / bare rock,postflare_cumul
