wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
0.6168390299783716,5013.86973003237,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6230383652936904,5031.529520071461,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6293000049647389,5048.1401485548195,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6356245751607024,5016.7200127724,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6420127083438707,5011.209496182837,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6484650433328859,5010.526809172053,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6549822253666236,5009.827617169006,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6615649061687184,5009.109275387183,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.668213744012736,5008.3722096748,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6749294037880016,5007.658806127252,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6817125570660889,5033.163662275549,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6885638821679786,5066.118085989568,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.6954840642318901,5021.814939413337,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7024737952817969,5005.20539403158,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7095337742966287,5007.041543659975,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7166647072801701,5009.729064667416,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7238673073316623,5009.01273883213,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7311422947171122,5004.6643825986275,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7384903969413213,5001.045113206704,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7459123488206352,5000.865470012087,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7534088925564268,5054.8958189184505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7609807778093168,5092.385051620777,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7686287617741407,5070.109827684594,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.776353609255668,5003.281644702239,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7841560927450845,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7920369924972409,4995.830505777065,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.7999970966086801,5000.561983169943,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8080372010964467,5010.578179216883,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8161581099776894,5018.05603039897,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8243606353500641,5017.624459663038,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
0.8326455974729432,5008.918218568489,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
