wavelength_nm,flux_quiescent,flux_flare_component,flux_total_flare
0.4086664694024603,1.1616696247919544e-281,1.1616696247919543e-283,1.1732863210398739e-281
0.40969875971144726,1.1471082856704325e-281,1.1471082856704323e-283,1.1585793685271369e-281
0.4107336575827419,1.1327294705578783e-281,1.1327294705578784e-283,1.1440567652634571e-281
0.41177116960303894,1.118530891545632e-281,1.118530891545632e-283,1.1297162004610883e-281
0.41281130237567126,1.1045102894035982e-281,1.1045102894035984e-283,1.1155553922976343e-281
0.4138540625206515,1.090665433220761e-281,1.090665433220761e-283,1.1015720875529686e-281
0.4148994566747145,1.0769941200502108e-281,1.076994120050211e-283,1.087764061250713e-281
0.4159474914913597,1.0634941745586141e-281,1.0634941745586138e-283,1.0741291163042002e-281
0.416998173640893,1.050163448680089e-281,1.0501634486800892e-283,1.0606650831668899e-281
0.41805150981046946,1.0369998212744093e-281,1.0369998212744095e-283,1.0473698194871534e-281
0.4191075067041361,1.0240011977894938e-281,1.024001197789494e-283,1.0342412097673888e-281
0.4201661710428741,1.0111655099281301e-281,1.01116550992813e-283,1.0212771650274114e-281
0.42122750956464194,9.984907153188744e-282,9.984907153188746e-284,1.0084756224720631e-281
0.42229152902441824,9.859747971910742e-282,9.859747971910743e-284,9.95834545162985e-282
0.42335823619424434,9.736157640539707e-282,9.736157640539707e-284,9.833519216945105e-282
0.4244276378632683,9.614116493798109e-282,9.614116493798108e-284,9.71025765873609e-282
0.4254997408377871,9.493605112909523e-282,9.493605112909523e-284,9.588541164038618e-282
0.4265745519412905,9.374604322508686e-282,9.374604322508686e-284,9.468350365733772e-282
0.42765207801450444,9.257095187590424e-282,9.257095187590423e-284,9.349666139466329e-282
0.4287323259154345,9.14105901049674e-282,9.141059010496743e-284,9.232469600601707e-282
0.42981530251940947,9.026477327941755e-282,9.026477327941754e-284,9.116742101221173e-282
0.43090101471912523,8.913331908073862e-282,8.913331908073862e-284,9.0024652271546e-282
0.43198946942468885,8.801604747574692e-282,8.801604747574693e-284,8.88962079505044e-282
0.43308067356366203,8.691278068794589e-282,8.691278068794588e-284,8.778190849482536e-282
0.43417463408110546,8.582334316923807e-282,8.582334316923808e-284,8.668157660093046e-282
0.4352713579396231,8.474756157199287e-282,8.474756157199287e-284,8.55950371877128e-282
0.43637085211940657,8.368526472146381e-282,8.368526472146382e-284,8.452211736867845e-282
0.4374731236182792,8.263628358855193e-282,8.263628358855193e-284,8.346264642443745e-282
0.43857817945174093,8.160045126291062e-282,8.160045126291063e-284,8.241645577553973e-282
0.43968602665301265,8.057760292638719e-282,8.057760292638718e-284,8.138337895565105e-282
0.44079667227308156,7.956757582679722e-282,7.956757582679724e-284,8.03632515850652e-282
0.44191012338074526,7.857020925202876e-282,7.857020925202875e-284,7.935591134454906e-282
0.4430263870626573,7.758534450446972e-282,7.758534450446972e-284,7.836119794951442e-282
0.4441454704233719,7.661282487575688e-282,7.661282487575689e-284,7.737895312451444e-282
0.4452673805853895,7.565249562184066e-282,7.565249562184067e-284,7.640902057805906e-282
0.446392124689202,7.470420393836289e-282,7.47042039383629e-284,7.545124597774652e-282
0.44751970989333806,7.376779893634297e-282,7.376779893634299e-284,7.45054769257064e-282
0.4486501433744087,7.28431316181693e-282,7.28431316181693e-284,7.3571562934351e-282
0.44978343232715345,7.193005485389072e-282,7.193005485389072e-284,7.264935540242963e-282
0.4509195839644852,7.102842335780618e-282,7.102842335780618e-284,7.173870759138424e-282
0.45205860551753696,7.013809366534716e-282,7.013809366534717e-284,7.083947460200063e-282
0.4532005042357074,6.925892411025008e-282,6.925892411025007e-284,6.995151335135259e-282
0.45434528738670715,6.839077480201484e-282,6.839077480201484e-284,6.907468255003499e-282
0.45549296225660524,6.753350760364586e-282,6.753350760364586e-284,6.8208842679682315e-282
0.45664353614987513,6.668698610967234e-282,6.668698610967234e-284,6.735385597076907e-282
0.45779701638944126,6.585107562444387e-282,6.585107562444388e-284,6.650958638068831e-282
0.4589534103167261,6.502564314069776e-282,6.502564314069774e-284,6.567589957210474e-282
0.4601127252916963,6.42105573183958e-282,6.42105573183958e-284,6.485266289157976e-282
0.4612749686929096,6.340568846382587e-282,6.340568846382588e-284,6.403974534846413e-282
0.46244014791756244,6.261090850896503e-282,6.261090850896503e-284,6.323701759405468e-282
0.46360827038153596,6.182609099110249e-282,6.182609099110249e-284,6.2444351901013514e-282
0.4647793435194443,6.105111103271655e-282,6.105111103271655e-284,6.1661622143043714e-282
0.4659533747846811,6.028584532160507e-282,6.028584532160506e-284,6.088870377482112e-282
0.46713037164946725,5.953017209126425e-282,5.953017209126425e-284,6.01254738121769e-282
0.46831034160489887,5.878397110151322e-282,5.878397110151321e-284,5.937181081252835e-282
0.46949329216099406,5.804712361936254e-282,5.804712361936255e-284,5.862759485555617e-282
0.4706792308467414,5.731951240012134e-282,5.731951240012134e-284,5.789270752412255e-282
0.4718681652101477,5.660102166874156e-282,5.660102166874157e-284,5.716703188542898e-282
0.4730601028182859,5.589153710139678e-282,5.589153710139679e-284,5.645045247241075e-282
0.47425505125734363,5.5190945807290876e-282,5.519094580729087e-284,5.5742855265363786e-282
0.47545301813267077,5.449913631069547e-282,5.449913631069548e-284,5.504412767380242e-282
0.47665401106882854,5.3815998533212434e-282,5.381599853321243e-284,5.435415851854456e-282
0.477858037709638,5.314142377625799e-282,5.314142377625799e-284,5.367283801402058e-282
0.4790651057182281,5.247530470376771e-282,5.247530470376771e-284,5.300005775080539e-282
0.48027522277708495,5.1817535325117044e-282,5.1817535325117044e-284,5.233571067836822e-282
0.48148839658810066,5.116801097825677e-282,5.1168010978256774e-284,5.1679691088039335e-282
0.4827046348726223,5.0526628313059195e-282,5.05266283130592e-284,5.103189459618979e-282
0.4839239453715009,4.989328527487376e-282,4.989328527487376e-284,5.03922181276225e-282
0.48514633584514105,4.92678810882881e-282,4.92678810882881e-284,4.9760559899170975e-282
0.48637181407354985,4.865031624109347e-282,4.865031624109348e-284,4.9136819403504405e-282
0.4876003878563871,4.8040492468450146e-282,4.804049246845013e-284,4.852089739313465e-282
0.48883206501301407,4.743831273725225e-282,4.743831273725225e-284,4.791269586462477e-282
0.49006685338254397,4.684368123068806e-282,4.684368123068806e-284,4.731211804299494e-282
0.49130476082389146,4.62565033329939e-282,4.62565033329939e-284,4.671906836632384e-282
0.49254579521582287,4.567668561439932e-282,4.5676685614399326e-284,4.613345247054332e-282
0.4937899644570063,4.5104135816260705e-282,4.51041358162607e-284,4.555517717442331e-282
0.4950372764660617,4.453876283638155e-282,4.4538762836381546e-284,4.498415046474537e-282
0.4962877391816115,4.398047671451655e-282,4.398047671451655e-284,4.442028148166172e-282
0.49754136056233134,4.342918861805718e-282,4.342918861805719e-284,4.386348050423775e-282
0.49879814858700006,4.2884810827897356e-282,4.2884810827897347e-284,4.331365893617633e-282
0.500058111254551,4.234725672447565e-282,4.234725672447564e-284,4.2770729291720405e-282
0.5013212565841231,4.181644077399254e-282,4.181644077399255e-284,4.223460518173247e-282
0.5025875926151109,4.129227851480108e-282,4.129227851480108e-284,4.170520129994909e-282
0.5038571274072171,4.0774686543966846e-282,4.077468654396685e-284,4.1182433409406515e-282
0.5051298690405029,4.0263582503997865e-282,4.0263582503997866e-284,4.066621832903784e-282
0.5064058256154399,3.975888506973977e-282,3.975888506973977e-284,4.0156473920437166e-282
0.5076850052529611,3.926051393543581e-282,3.9260513935435806e-284,3.965311907479017e-282
0.5089674160945135,3.876838980194864e-282,3.8768389801948626e-284,3.9156073699968124e-282
0.5102530663021086,3.8282434364142825e-282,3.8282434364142824e-284,3.866525870778425e-282
0.511541964058376,3.780257029842491e-282,3.7802570298424904e-284,3.818059600140916e-282
0.5128341175666139,3.732872125044015e-282,3.7328721250440145e-284,3.7702008462944554e-282
0.5141295350508425,3.6860811822923035e-282,3.686081182292303e-284,3.722941994115226e-282
0.5154282247558553,3.639876756370068e-282,3.639876756370069e-284,3.676275523933769e-282
0.5167301949472727,3.594251495384581e-282,3.5942514953845807e-284,3.630194010338426e-282
0.5180354539115937,3.549198139597903e-282,3.5491981395979034e-284,3.584690120993882e-282
0.5193440099562491,3.504709520271721e-282,3.504709520271721e-284,3.539756615474439e-282
0.5206558714096542,3.46077855852669e-282,3.46077855852669e-284,3.495386344111957e-282
0.5219710466212618,3.4173982642160605e-282,3.4173982642160604e-284,3.451572246858221e-282
0.5232895439616155,3.374561734813425e-282,3.3745617348134256e-284,3.4083073521615593e-282
0.5246113718224029,3.3322621543144247e-282,3.332262154314425e-284,3.365584775857569e-282
0.5259365386165086,3.2904927921522128e-282,3.290492792152213e-284,3.323397720073735e-282
0.5272650527780688,3.2492470021264727e-282,3.249247002126472e-284,3.2817394721477375e-282
0.5285969227625236,3.2085182213459465e-282,3.208518221345946e-284,3.240603403559406e-282
0.5299321570466721,3.1682999691841315e-282,3.168299969184131e-284,3.199982968875973e-282
0.5312707641287253,3.1285858462481405e-282,3.12858584624814e-284,3.159871704710622e-282
0.5326127525283609,3.0893695333604114e-282,3.0893695333604123e-284,3.1202632286940153e-282
0.5339581307867773,3.050644790553255e-282,3.050644790553255e-284,3.0811512384587875e-282
0.535306907466748,3.0124054560759466e-282,3.012405456075947e-284,3.042529510636706e-282
0.5366590911526755,2.9746454454143182e-282,2.9746454454143187e-284,3.0043918998684614e-282
0.5380146904506475,2.937358750322564e-282,2.937358750322565e-284,2.9667323378257898e-282
0.5393737139884897,2.900539437867292e-282,2.900539437867291e-284,2.929544832245965e-282
0.540736170415822,2.864181649483442e-282,2.8641816494834424e-284,2.8928234659782765e-282
0.5421020684041133,2.828279600042119e-282,2.828279600042119e-284,2.8565623960425403e-282
0.5434714166467367,2.7928275769300644e-282,2.7928275769300644e-284,2.820755852699365e-282
0.5448442238590243,2.7578199391407087e-282,2.757819939140709e-284,2.785398138532116e-282
0.5462204987783236,2.7232511163765666e-282,2.7232511163765674e-284,2.7504836275403324e-282
0.5476002501640521,2.6891156081629287e-282,2.6891156081629285e-284,2.716006764244558e-282
0.5489834867977541,2.655407982972637e-282,2.6554079829726375e-284,2.6819620628023635e-282
0.5503702174831558,2.622122877361837e-282,2.6221228773618368e-284,2.6483441061354556e-282
0.5517604510462216,2.5892549951165695e-282,2.5892549951165697e-284,2.615147545067735e-282
0.5531541963352102,2.5567991064100545e-282,2.5567991064100547e-284,2.582367097474155e-282
0.554551462220731,2.524750046970538e-282,2.5247500469705384e-284,2.5499975474402432e-282
0.5559522575958006,2.4931027172595647e-282,2.4931027172595648e-284,2.5180337444321602e-282
0.5573565913758993,2.4618520816605614e-282,2.4618520816605617e-284,2.486470602477167e-282
0.5587644724990277,2.430993167677598e-282,2.430993167677599e-284,2.455303099354374e-282
0.5601759099257643,2.40052106514415e-282,2.4005210651441503e-284,2.4245262757955915e-282
0.5615909126393215,2.3704309254418384e-282,2.3704309254418385e-284,2.3941352346962567e-282
0.5630094896456033,2.3407179607289318e-282,2.340717960728932e-284,2.364125140336221e-282
0.5644316499732627,2.3113774431785013e-282,2.311377443178502e-284,2.3344912176102865e-282
0.5658574026737592,2.282404704226163e-282,2.282404704226164e-284,2.305228751268425e-282
0.5672867568214158,2.2537951338272275e-282,2.2537951338272277e-284,2.2763330851654997e-282
0.5687197215134779,2.2255441797231538e-282,2.225544179723153e-284,2.2477996215203853e-282
0.5701563058701697,2.197647346717231e-282,2.1976473467172312e-284,2.2196238201844036e-282
0.5715965190347538,2.1701001959592964e-282,2.1701001959592966e-284,2.191801197918889e-282
0.5730403701735884,2.142898344239446e-282,2.1428983442394456e-284,2.1643273276818404e-282
0.5744878684761857,2.1160374632906086e-282,2.1160374632906086e-284,2.1371978379235146e-282
0.5759390231552707,2.0895132790998283e-282,2.0895132790998285e-284,2.1104084118908265e-282
0.5773938434468397,2.0633215712282e-282,2.0633215712282002e-284,2.083954786940482e-282
0.5788523386102193,2.0374581721393354e-282,2.0374581721393356e-284,2.0578327538607287e-282
0.5803145179281248,2.011918966536239e-282,2.0119189665362386e-284,2.0320381562016015e-282
0.5817803907067197,1.9866998907064837e-282,1.9866998907064836e-284,2.0065668896135487e-282
0.5832499662756753,1.9617969318756136e-282,1.9617969318756135e-284,1.9814149011943698e-282
0.584723253988229,1.937206127568651e-282,1.9372061275686514e-284,1.9565781888443378e-282
0.5862002632212446,1.912923564979595e-282,1.912923564979595e-284,1.932052800629391e-282
0.5876810033752722,1.8889453803488258e-282,1.888945380348826e-284,1.907834834152314e-282
0.5891654838746071,1.8652677583483237e-282,1.8652677583483237e-284,1.883920435931807e-282
0.5906537141673508,1.841886931474578e-282,1.8418869314745778e-284,1.8603058007893236e-282
0.5921457037254703,1.8187991794491264e-282,1.8187991794491266e-284,1.8369871712436177e-282
0.5936414620448592,1.796000828626579e-282,1.7960008286265793e-284,1.8139608369128448e-282
0.5951409986453975,1.7734882514101017e-282,1.7734882514101017e-284,1.791223133924203e-282
0.5966443230710121,1.7512578656741923e-282,1.751257865674192e-284,1.768770444330934e-282
0.5981514448897384,1.7293061341947015e-282,1.7293061341947013e-284,1.7465991955366485e-282
0.5996623736937802,1.7076295640860128e-282,1.7076295640860127e-284,1.724705859726873e-282
0.6011771190995711,1.6862247062452615e-282,1.6862247062452617e-284,1.7030869533077141e-282
0.6026956907478361,1.6650881548035193e-282,1.6650881548035192e-284,1.6817390363515544e-282
0.6042180983036526,1.6442165465838726e-282,1.6442165465838727e-284,1.6606587120497113e-282
0.6057443514565118,1.623606560566281e-282,1.6236065605662813e-284,1.6398426261719439e-282
0.6072744599203808,1.6032549173591454e-282,1.6032549173591457e-284,1.6192874665327369e-282
0.6088084334337637,1.583158378677509e-282,1.5831583786775092e-284,1.5989899624642841e-282
0.6103462817597644,1.5633137468277882e-282,1.5633137468277884e-284,1.5789468842960661e-282
0.6118880146861482,1.5437178641989617e-282,1.543717864198962e-284,1.5591550428409513e-282
0.6134336420254044,1.5243676127601527e-282,1.524367612760153e-284,1.5396112888877543e-282
0.6149831736148086,1.5052599135644892e-282,1.5052599135644893e-284,1.5203125127001342e-282
0.616536619316485,1.4863917262591978e-282,1.486391726259198e-284,1.5012556435217898e-282
0.6180939890174701,1.467760048601826e-282,1.4677600486018258e-284,1.4824376490878442e-282
0.6196552926297747,1.4493619159825466e-282,1.449361915982547e-284,1.463855535142372e-282
0.6212205400904471,1.4311944009524273e-282,1.4311944009524277e-284,1.4455063449619516e-282
0.6227897413616369,1.4132546127576367e-282,1.4132546127576368e-284,1.4273871588852131e-282
0.624362906430658,1.3955396968794635e-282,1.3955396968794637e-284,1.409495093848258e-282
0.6259400453100519,1.3780468345801283e-282,1.378046834580128e-284,1.3918273029259295e-282
0.6275211680376522,1.3607732424542649e-282,1.3607732424542648e-284,1.3743809748788076e-282
0.6291062846766476,1.343716171986046e-282,1.343716171986046e-284,1.3571533337059065e-282
0.630695405315647,1.3268729091118315e-282,1.3268729091118314e-284,1.3401416382029498e-282
0.6322885400687426,1.3102407737883335e-282,1.3102407737883334e-284,1.3233431815262169e-282
0.6338856990755748,1.2938171195661673e-282,1.2938171195661674e-284,1.306755290761829e-282
0.6354868925013968,1.2775993331687606e-282,1.2775993331687606e-284,1.2903753265004482e-282
0.6370921305371393,1.2615848340765317e-282,1.2615848340765315e-284,1.274200682417297e-282
0.638701423399475,1.2457710741162972e-282,1.2457710741162972e-284,1.2582287848574601e-282
0.6403147813308842,1.2301555370558025e-282,1.2301555370558025e-284,1.2424570924263606e-282
0.6419322145997192,1.214735738203359e-282,1.2147357382033592e-284,1.2268830955853925e-282
0.6435537335002708,1.1995092240124788e-282,1.1995092240124791e-284,1.2115043162526035e-282
0.6451793483528327,1.1844735716914783e-282,1.1844735716914781e-284,1.196318307408393e-282
0.6468090695037678,1.1696263888179751e-282,1.1696263888179752e-284,1.1813226527061548e-282
0.6484429073255736,1.1549653129582117e-282,1.1549653129582119e-284,1.1665149660877938e-282
0.6500808722169489,1.140488011291147e-282,1.140488011291147e-284,1.1518928914040584e-282
0.6517229746028591,1.1261921802372768e-282,1.1261921802372768e-284,1.1374541020396495e-282
0.6533692249346037,1.1120755450920837e-282,1.1120755450920836e-284,1.1231963005430046e-282
0.6550196336898814,1.098135859664108e-282,1.0981358596641082e-284,1.109117218260749e-282
0.6566742113728581,1.0843709059175249e-282,1.084370905917525e-284,1.0952146149767e-282
0.6583329685142331,1.0707784936192312e-282,1.0707784936192313e-284,1.0814862785554235e-282
0.659995915671306,1.0573564599903375e-282,1.0573564599903376e-284,1.0679300245902409e-282
0.6616630634280443,1.0441026693620354e-282,1.0441026693620353e-284,1.0545436960556558e-282
0.6633344223951503,1.0310150128357762e-282,1.031015012835776e-284,1.041325162964134e-282
0.6650100032101293,1.0180914079477082e-282,1.018091407947708e-284,1.0282723220271854e-282
0.6666898165373566,1.0053297983373264e-282,1.0053297983373266e-284,1.0153830963206997e-282
0.6683738730681456,9.927281534202703e-283,9.927281534202703e-285,1.002655434954473e-282
0.6700621835208166,9.802844680652159e-283,9.802844680652157e-285,9.90087312745868e-283
0.6717547586407635,9.679967622748421e-283,9.67996762274842e-285,9.776767298975904e-283
0.6734516092005235,9.55863080870766e-283,9.558630808707662e-285,9.654217116794737e-283
0.6751527459998451,9.438814931824468e-283,9.438814931824467e-285,9.533203081142712e-283
0.6768581798657568,9.320500927399857e-283,9.320500927399858e-285,9.413705936673856e-283
0.6785679216526365,9.203669969707709e-283,9.203669969707707e-285,9.295706669404785e-283
0.6802819822422798,9.088303468999318e-283,9.088303468999321e-285,9.179186503689311e-283
0.6820003725439696,8.97438306854546e-283,8.974383068545464e-285,9.064126899230916e-283
0.6837231034945466,8.861890641715476e-283,8.861890641715474e-285,8.95050954813263e-283
0.6854501860584767,8.75080828909309e-283,8.75080828909309e-285,8.83831637198402e-283
0.6871816312279228,8.64111833562829e-283,8.64111833562829e-285,8.727529518984573e-283
0.6889174500228135,8.532803327824918e-283,8.532803327824919e-285,8.618131361103168e-283
0.6906576534909139,8.425846030963552e-283,8.425846030963554e-285,8.510104491273188e-283
0.6924022527078959,8.320229426359162e-283,8.32022942635916e-285,8.403431720622753e-283
0.694151258777408,8.215936708653162e-283,8.21593670865316e-285,8.298096075739693e-283
0.6959046828311474,8.1129512831393605e-283,8.112951283139362e-285,8.194080795970754e-283
0.6976625360289289,8.011256763123544e-283,8.011256763123543e-285,8.091369330754779e-283
0.6994248295587576,7.910836967316015e-283,7.910836967316017e-285,7.989945336989175e-283
0.7011915746368993,7.8116759172568945e-283,7.811675917256894e-285,7.889792676429464e-283
0.7029627825079521,7.713757834773695e-283,7.713757834773696e-285,7.790895413121432e-283
0.7047384644449176,7.61706713947077e-283,7.617067139470768e-285,7.693237810865477e-283
0.7065186317492735,7.5215884462501425e-283,7.521588446250143e-285,7.596804330712644e-283
0.7083032957510444,7.42730656286358e-283,7.427306562863579e-285,7.501579628492216e-283
0.7100924678088754,7.334206487495138e-283,7.334206487495138e-285,7.407548552370089e-283
0.7118861593101026,7.242273406374243e-283,7.242273406374245e-285,7.314696140437986e-283
0.7136843816708268,7.151492691418492e-283,7.151492691418492e-285,7.223007618332676e-283
0.7154871463359861,7.061849897906116e-283,7.061849897906117e-285,7.132468396885177e-283
0.7172944647794279,6.973330762177571e-283,6.97333076217757e-285,7.043064069799347e-283
0.7191063485039831,6.8859211993659525e-283,6.885921199365951e-285,6.954780411359612e-283
0.7209228090415385,6.799607301155868e-283,6.799607301155867e-285,6.867603374167427e-283
0.7227438579531101,6.714375333570393e-283,6.714375333570393e-285,6.781519086906097e-283
0.7245695068289176,6.630211734785749e-283,6.630211734785748e-285,6.696513852133606e-283
0.7263997672884571,6.54710311297342e-283,6.547103112973421e-285,6.612574144103155e-283
0.7282346509805756,6.465036244169267e-283,6.465036244169267e-285,6.52968660661096e-283
0.7300741695835452,6.383998070169379e-283,6.3839980701693796e-285,6.4478380508710725e-283
0.7319183348051371,6.303975696452308e-283,6.303975696452307e-285,6.367015453416831e-283
0.7337671583826965,6.224956390127319e-283,6.22495639012732e-285,6.287205954028592e-283
0.7356206520832167,6.146927577908393e-283,6.146927577908393e-285,6.2083968536874775e-283
0.7374788277034148,6.069876844113597e-283,6.069876844113596e-285,6.130575612554734e-283
0.7393416970698065,5.993791928689522e-283,5.993791928689523e-285,6.053729847976417e-283
0.7412092720387806,5.918660725260573e-283,5.918660725260573e-285,5.977847332513179e-283
0.7430815644966758,5.844471279202545e-283,5.8444712792025455e-285,5.902915991994571e-283
0.7449585863598553,5.771211785740533e-283,5.771211785740532e-285,5.828923903597938e-283
0.7468403495747828,5.698870588070556e-283,5.698870588070555e-285,5.755859293951261e-283
0.7487268661180994,5.6274361755047445e-283,5.627436175504745e-285,5.683710537259792e-283
0.7506181479966982,5.556897181639843e-283,5.556897181639845e-285,5.612466153456241e-283
0.7525142072478024,5.487242382548609e-283,5.48724238254861e-285,5.542114806374096e-283
0.7544150559390413,5.418460694993867e-283,5.418460694993869e-285,5.472645301943806e-283
0.7563207061685265,5.350541174665038e-283,5.350541174665038e-285,5.4040465864116885e-283
0.7582311700649296,5.283473014436682e-283,5.283473014436682e-285,5.336307744581049e-283
0.7601464597875591,5.217245542648915e-283,5.2172455426489154e-285,5.269417998075405e-283
0.7620665875264382,5.151848221409357e-283,5.151848221409358e-285,5.203366703623451e-283
0.7639915655023816,5.087270644916399e-283,5.0872706449163996e-285,5.138143351365563e-283
0.765921405967074,5.023502537803456e-283,5.023502537803456e-285,5.073737563181491e-283
0.7678561212031477,4.960533753503981e-283,4.960533753503982e-285,5.010139091039021e-283
0.7697957235242613,4.898354272636985e-283,4.898354272636985e-285,4.947337815363355e-283
0.771740225275177,4.836954201412785e-283,4.836954201412786e-285,4.885323743426913e-283
0.7736896388318405,4.776323770058731e-283,4.77632377005873e-285,4.824087007759318e-283
0.7756439766014587,4.716453331264682e-283,4.716453331264684e-285,4.763617864577329e-283
0.7776032510225789,4.657333358647965e-283,4.657333358647966e-285,4.703906692234445e-283
0.7795674745651686,4.598954445237543e-283,4.598954445237544e-285,4.6449439896899185e-283
0.7815366597306942,4.541307301977236e-283,4.541307301977236e-285,4.586720374997009e-283
0.7835108190522004,4.484382756247664e-283,4.4843827562476646e-285,4.529226583810141e-283
0.7854899650943914,4.428171750406722e-283,4.428171750406722e-285,4.472453467910789e-283
0.7874741104537085,4.37266534034839e-283,4.37266534034839e-285,4.416391993751873e-283
0.7894632677584125,4.317854694079544e-283,4.317854694079544e-285,4.361033241020339e-283
0.7914574496686625,4.263731090314658e-283,4.263731090314658e-285,4.306368401217805e-283
0.7934566688765977,4.2102859170880926e-283,4.210285917088093e-285,4.2523887762589736e-283
0.7954609381064174,4.157510670383793e-283,4.157510670383793e-285,4.1990857770876307e-283
0.7974702701144618,4.105396952782164e-283,4.105396952782163e-285,4.1464509223099855e-283
0.7994846776892941,4.053936472123883e-283,4.053936472123883e-285,4.0944758368451215e-283
0.8015041736517813,4.003121040190498e-283,4.003121040190498e-285,4.043152250592403e-283
0.8035287708551758,3.9529425714015345e-283,3.952942571401534e-285,3.99247199711555e-283
0.8055584821851971,3.903393081527952e-283,3.903393081527953e-285,3.9424270123432315e-283
0.8075933205601141,3.8544646864217215e-283,3.854464686421721e-285,3.8930093332859387e-283
0.8096332989308275,3.806149600761313e-283,3.8061496007613134e-285,3.8442110967689265e-283
0.8116784302809513,3.758440136812946e-283,3.758440136812947e-285,3.796024538181075e-283
0.8137287276268967,3.711328703207311e-283,3.71132870320731e-285,3.748441990239384e-283
0.8157842040179538,3.6648078037316866e-283,3.664807803731687e-285,3.7014558817690033e-283
0.8178448725363759,3.618870036137143e-283,3.6188700361371425e-285,3.6550587364985143e-283
0.8199107462974613,3.57350809096074e-283,3.5735080909607404e-285,3.6092431718703474e-283
0.8219818384496378,3.528714750362462e-283,3.5287147503624625e-285,3.564001897866087e-283
0.8240581621745461,3.4844828869767374e-283,3.4844828869767385e-285,3.519327715846505e-283
0.8261397306871235,3.440805462778364e-283,3.440805462778364e-285,3.475213517406148e-283
0.8282265572356885,3.397675527962628e-283,3.397675527962628e-285,3.4316522832422543e-283
0.8303186551020244,3.3550862198394933e-283,3.355086219839492e-285,3.388637082037888e-283
0.832416037601465,3.3130307617416052e-283,3.3130307617416048e-285,3.346161069359021e-283
0.8345187180829777,3.2715024619460487e-283,3.271502461946048e-285,3.304217486565509e-283
0.83662670992925,3.2304947126095547e-283,3.2304947126095546e-285,3.26279965973565e-283
0.8387400265567736,3.190000988717091e-283,3.190000988717091e-285,3.221900998604262e-283
0.8408586814159305,3.15001484704362e-283,3.1500148470436202e-285,3.181514995514056e-283
0.842982687991078,3.110529925128887e-283,3.1105299251288873e-285,3.1416352243801756e-283
0.8451120598006354,3.071539940265028e-283,3.071539940265029e-285,3.1022553396676784e-283
0.8472468103971688,3.03303868849691e-283,3.0330386884969102e-285,3.0633690753818787e-283
0.8493869533674788,2.9950200436349434e-283,2.9950200436349432e-285,3.0249702440712927e-283
0.8515325023326856,2.9574779562803476e-283,2.9574779562803483e-285,2.9870527358431513e-283
0.8536834709483166,2.920406452862553e-283,2.920406452862553e-285,2.9496105173911785e-283
0.855839872904393,2.88379963468873e-283,2.8837996346887308e-285,2.9126376310356176e-283
0.8580017219255167,2.847651677005202e-283,2.8476516770052024e-285,2.8761281937752542e-283
0.8601690317709583,2.811956828070621e-283,2.811956828070621e-285,2.840076396351327e-283
0.862341816234744,2.77670940824078e-283,2.7767094082407804e-285,2.804476502323188e-283
0.8645200891457436,2.7419038090648965e-283,2.7419038090648962e-285,2.7693228471555454e-283
0.8667038643677591,2.707534492393184e-283,2.7075344923931837e-285,2.7346098373171156e-283
0.868893155799612,2.6735959894956716e-283,2.673595989495672e-285,2.700331949390628e-283
0.871087977375232,2.6400829001920283e-283,2.640082900192028e-285,2.6664837291939487e-283
0.8732883430637465,2.60698989199229e-283,2.6069898919922895e-285,2.633059790912213e-283
0.875494266869568,2.574311699248397e-283,2.574311699248397e-285,2.600054816240881e-283
0.877705762832485,2.5420431223163206e-283,2.5420431223163205e-285,2.5674635535394837e-283
0.8799228450277499,2.510179026728725e-283,2.5101790267287248e-285,2.535280816996012e-283
0.882145527566169,2.4787143423779833e-283,2.478714342377983e-285,2.503501485801763e-283
0.8843738245941934,2.447644062709434e-283,2.4476440627094337e-285,2.472120503336528e-283
0.8866077502940072,2.4169632439247703e-283,2.4169632439247704e-285,2.441132876364018e-283
0.8888473188836187,2.3866670041953872e-283,2.3866670041953874e-285,2.410533674237341e-283
0.8910925446169513,2.3567505228855995e-283,2.356750522885599e-285,2.3803180281144553e-283
0.8933434417839333,2.3272090397856152e-283,2.3272090397856157e-285,2.3504811301834713e-283
0.8956000247105899,2.298037854354079e-283,2.2980378543540788e-285,2.3210182328976196e-283
0.8978623077591331,2.269232324970166e-283,2.269232324970166e-285,2.291924648219868e-283
0.900130305328054,2.2407878681950117e-283,2.2407878681950116e-285,2.263195746876962e-283
0.9024040318522151,2.212699958042396e-283,2.212699958042396e-285,2.23482695762282e-283
0.90468350180294,2.1849641252586134e-283,2.1849641252586132e-285,2.2068137665111995e-283
0.9069687296881077,2.157575956611311e-283,2.1575759566113112e-285,2.1791517161774244e-283
0.9092597300522437,2.1305310941872955e-283,2.1305310941872952e-285,2.1518364051291684e-283
0.911556517476613,2.1038252346990935e-283,2.103825234699093e-285,2.1248634870460843e-283
0.913859106579313,2.0774541288002416e-283,2.0774541288002415e-285,2.098228670088244e-283
0.9161675120153662,2.0514135804091423e-283,2.0514135804091424e-285,2.0719277162132338e-283
0.9184817484768133,2.025699446041397e-283,2.0256994460413976e-285,2.045956440501811e-283
0.920801830692808,2.000307634150499e-283,2.000307634150499e-285,2.020310710492004e-283
0.9231277734297089,1.9752341044768215e-283,1.9752341044768217e-285,1.9949864455215897e-283
